

replicon	hit_id	gene_name	hit_pos	model_fqn	sys_id	sys_wholeness	hit_gene_ref	hit_status	hit_seq_len	hit_i_eval	hit_score	hit_profile_cov	hit_seq_cov	hit_begin_match	hit_end_match	used_in
all_contigs	NZ_CP147890.1_2410260-2420846:._10	Lamassu-Fam__LmuC_acc_Mrr	91674	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuC_acc_Lipase	accessory	246	0.00071	21.900	0.449	0.276	36	103	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP192307.1_2918776-2929362:._6	Lamassu-Fam__LmuC_acc_Mrr	94314	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuC_acc_Lipase	accessory	246	0.00071	21.900	0.449	0.276	36	103	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_OZ061607.1_29643-40280:._4	Lamassu-Fam__LmuC_acc_hypothetical	44662	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuC_acc_Lipase	accessory	138	0.00038	22.700	0.477	0.551	33	108	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP022615.1_1019361-1029980:._2	Lamassu-Fam__LmuA_effector_Cap4_nuclease	3162	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Cap4_nuclease	forbidden	343	3.5e-29	104.800	0.819	0.808	12	288	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP036118.1_63656-74251:._5	Lamassu-Fam__LmuA_effector_Cap4_nuclease	43600	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Cap4_nuclease	forbidden	337	2e-23	85.800	0.905	0.914	6	313	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_AP023392.1_1337689-1348311:._7	Lamassu-Fam__LmuA_effector_Cap4_nuclease	55970	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Cap4_nuclease	forbidden	343	5.4e-30	107.500	0.889	0.863	12	307	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP068060.1_1746201-1756820:._9	Lamassu-Fam__LmuA_effector_Cap4_nuclease	57670	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Cap4_nuclease	forbidden	343	1.7e-28	102.600	0.819	0.808	12	288	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP150281.1_4892905-4903500:._1	Lamassu-Fam__LmuA_effector_Cap4_nuclease	59124	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Cap4_nuclease	forbidden	293	3e-12	49.100	0.700	0.942	15	290	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP022572.1_2153954-2164516:._6	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II	7878	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II	forbidden	414	7.1e-23	84.900	0.912	0.899	8	379	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_LR698844.1_418529-429016:._3	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II	42537	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II	forbidden	468	3.1e-25	92.600	0.946	0.865	9	413	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP033043.1_4739686-4750326:._7	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II	64661	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II	forbidden	433	3.1e-36	128.800	0.965	0.956	12	425	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NC_019770.1_418529-429016:._3	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II	78726	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II	forbidden	468	3.1e-25	92.600	0.946	0.865	9	413	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP086411.1_454335-464822:._3	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II	81163	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Cap4_nuclease_II	forbidden	468	3.1e-25	92.600	0.946	0.865	9	413	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP025136.1_17168-27754:._4	Lamassu-Fam__LmuA_effector_Hydrolase	842	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Hydrolase	forbidden	563	0.00033	22.200	0.157	0.105	32	90	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP011524.1_1947384-1958021:._8	Lamassu-Fam__LmuA_effector_Hydrolase	21108	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Hydrolase	forbidden	357	1.5e-13	52.900	0.296	0.275	169	266	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP025206.1_20412-30992:._9	Lamassu-Fam__LmuA_effector_Hydrolase	32033	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Hydrolase	forbidden	756	2.9e-07	32.200	0.278	0.122	631	722	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NC_009012.1_2764888-2775174:._11	Lamassu-Fam__LmuA_effector_Hydrolase	33214	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Hydrolase	forbidden	270	0.00028	22.400	0.186	0.211	17	73	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP143536.1_11374-22107:._6	Lamassu-Fam__LmuA_effector_Hydrolase	36150	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Hydrolase	forbidden	292	1.4e-06	30.000	0.203	0.226	3	68	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP136801.1_81169-91773:._5	Lamassu-Fam__LmuA_effector_Hydrolase	37899	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Hydrolase	forbidden	756	2.3e-08	35.900	0.278	0.122	631	722	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_JBQOSD010000010.1_55747-65943:._2	Lamassu-Fam__LmuA_effector_Hydrolase	38949	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Hydrolase	forbidden	287	4.7e-06	28.300	0.151	0.171	30	78	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP143278.1_12343-22914:._5	Lamassu-Fam__LmuA_effector_Hydrolase	61740	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Hydrolase	forbidden	292	1.4e-06	30.000	0.203	0.226	3	68	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP054440.1_24162-34787:._8	Lamassu-Fam__LmuA_effector_Hydrolase	69924	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Hydrolase	forbidden	261	0.00091	20.800	0.165	0.207	17	70	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP017467.1_18260-28810:._7	Lamassu-Fam__LmuA_effector_Hydrolase	69991	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Hydrolase	forbidden	198	1.6e-05	26.600	0.226	0.571	1	113	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP043939.1_23476-34059:._9	Lamassu-Fam__LmuA_effector_Hydrolase	71152	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Hydrolase	forbidden	269	3.6e-05	25.400	0.154	0.186	26	75	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_AP023420.1_2790149-2800726:._6	Lamassu-Fam__LmuA_effector_Mrr	41721	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Mrr	forbidden	236	0.001	21.400	0.182	0.258	111	171	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP130522.1_2638770-2649371:._14	Lamassu-Fam__LmuA_effector_Protease	1033	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	361	1.5e-13	53.200	0.546	0.604	103	320	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP151108.1_29171-39745:._1	Lamassu-Fam__LmuA_effector_Protease	2611	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	300	1.3e-06	30.300	0.362	0.497	11	159	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP193773.1_20743-31326:._3	Lamassu-Fam__LmuA_effector_Protease	2678	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	424	1.8e-08	36.400	0.353	0.337	119	261	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP130551.1_2681076-2691677:._14	Lamassu-Fam__LmuA_effector_Protease	4315	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	361	2.9e-13	52.200	0.546	0.604	103	320	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP039448.1_2705139-2715740:._15	Lamassu-Fam__LmuA_effector_Protease	4962	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	361	2.9e-13	52.200	0.546	0.604	103	320	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP130512.1_2672507-2683108:._14	Lamassu-Fam__LmuA_effector_Protease	6885	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	361	2.9e-13	52.200	0.546	0.604	103	320	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP130523.1_2678714-2689315:._14	Lamassu-Fam__LmuA_effector_Protease	9106	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	361	2.9e-13	52.200	0.546	0.604	103	320	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP113037.1_534187-544788:._3	Lamassu-Fam__LmuA_effector_Protease	9111	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	361	2.9e-13	52.200	0.546	0.604	103	320	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP130520.1_2638973-2649574:._14	Lamassu-Fam__LmuA_effector_Protease	17686	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	361	2.9e-13	52.200	0.546	0.604	103	320	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP053185.1_2688857-2699458:._15	Lamassu-Fam__LmuA_effector_Protease	19667	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	361	2.9e-13	52.200	0.546	0.604	103	320	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP130518.1_2664533-2675134:._14	Lamassu-Fam__LmuA_effector_Protease	30285	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	361	2.9e-13	52.200	0.546	0.604	103	320	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP040801.1_2644336-2654937:._14	Lamassu-Fam__LmuA_effector_Protease	33068	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	361	2.9e-13	52.200	0.546	0.604	103	320	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP130526.1_2648080-2658681:._14	Lamassu-Fam__LmuA_effector_Protease	35334	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	361	2.9e-13	52.200	0.546	0.604	103	320	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP130501.1_2690413-2701014:._14	Lamassu-Fam__LmuA_effector_Protease	37845	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	361	2.9e-13	52.200	0.546	0.604	103	320	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP130541.1_2696013-2706614:._14	Lamassu-Fam__LmuA_effector_Protease	38581	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	361	2.9e-13	52.200	0.546	0.604	103	320	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP076823.1_2637455-2648056:._14	Lamassu-Fam__LmuA_effector_Protease	41248	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	361	2.9e-13	52.200	0.546	0.604	103	320	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP040367.1_59781-70334:._5	Lamassu-Fam__LmuA_effector_Protease	43999	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	407	7e-08	34.500	0.433	0.482	100	295	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP156026.1_2354154-2364713:._9	Lamassu-Fam__LmuA_effector_Protease	45382	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	214	1.9e-08	36.300	0.353	0.720	19	172	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP083434.1_2013286-2023887:._3	Lamassu-Fam__LmuA_effector_Protease	57109	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	361	2.9e-13	52.200	0.546	0.604	103	320	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP006630.1_2681479-2692080:._15	Lamassu-Fam__LmuA_effector_Protease	58344	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	361	2.9e-13	52.200	0.546	0.604	103	320	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP130534.1_2693266-2703867:._14	Lamassu-Fam__LmuA_effector_Protease	64627	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	361	2.9e-13	52.200	0.546	0.604	103	320	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
all_contigs	NZ_CP130509.1_2731606-2742207:._14	Lamassu-Fam__LmuA_effector_Protease	68196	defense-finder-models/DefenseFinder/Lamassu-Fam/Lamassu-Sir2	all_contigs_Lamassu-Sir2_83	1.000	Lamassu-Fam__LmuA_effector_Protease	forbidden	361	2.9e-13	52.200	0.546	0.604	103	320	all_contigs_Lamassu-Cap4_nuclease_72,all_contigs_Lamassu-Fam_75,all_contigs_Lamassu-Hydrolase_76,all_contigs_Lamassu-Hydrolase_Protease_77,all_contigs_Lamassu-Mrr_80,all_contigs_Lamassu-Protease_82
