query_id	subject_id	length	nident	pident	evalue	genome
EFB_0058	NZ_CP169267.1_2621	200	75	37.5	5.11e-32	GCF_041902425.1
EFB_0058	NZ_CP169267.1_972	197	74	37.6	7.03e-32	GCF_041902425.1
EFB_0058	NZ_CP011399.1_12	161	51	31.7	2.12e-16	GCF_001005925.2
EFB_0058	NZ_CP011399.1_31	189	62	32.8	5.39e-13	GCF_001005925.2
EFB_0058	NZ_CP073916.1_2665	192	125	65.1	3.52e-81	GCF_018286435.1
EFB_0058	NZ_CP073916.1_2645	169	81	47.9	5.16e-45	GCF_018286435.1
EFB_0058	NZ_CP065778.1_49	197	180	91.4	5.24e-124	GCF_018517105.1
EFB_0058	NZ_CP065778.1_111	118	79	66.9	2.63e-51	GCF_018517105.1
EFB_0058	NZ_CP167941.1_25	197	76	38.6	1.84e-32	GCF_041519025.1
EFB_0058	NC_014387.1_1111	201	70	34.8	2.80e-25	GCF_000145035.1
EFB_0058	NZ_CP047810.1_11	196	71	36.2	2.62e-25	GCF_009937785.1
EFB_0058	NZ_CP066630.1_174	191	80	41.9	4.09e-40	GCF_016415445.1
EFB_0058	NZ_CP066630.1_116	163	63	38.7	5.07e-29	GCF_016415445.1
EFB_0058	NZ_CP066631.1_45	197	69	35.0	2.14e-28	GCF_016415445.1
EFB_0058	NZ_CP066632.1_30	197	67	34.0	2.33e-27	GCF_016415445.1
EFB_0058	NZ_CP113805.1_49	192	123	64.1	6.32e-80	GCF_050858995.1
EFB_0058	NZ_CP113805.1_40	186	60	32.3	2.79e-22	GCF_050858995.1
EFB_0058	NZ_CP027518.1_186	197	180	91.4	5.24e-125	GCF_003020745.1
EFB_0058	NZ_CP027519.1_50	201	131	65.2	1.54e-88	GCF_003020745.1
EFB_0058	NZ_CP027518.1_178	108	68	63.0	2.56e-43	GCF_003020745.1
EFB_0058	NZ_CP027518.1_109	191	80	41.9	4.16e-40	GCF_003020745.1
EFB_0058	NZ_CP027519.1_18	205	81	39.5	7.60e-40	GCF_003020745.1
EFB_0058	NZ_CP027518.1_49	197	69	35.0	6.06e-28	GCF_003020745.1
EFB_0058	NZ_CP027518.1_179	201	72	35.8	1.29e-27	GCF_003020745.1
EFB_0058	NZ_CP027518.1_133	113	45	39.8	7.56e-19	GCF_003020745.1
EFB_0058	NZ_CP029666.1_9	197	76	38.6	1.82e-32	GCF_003193965.1
EFB_0058	NZ_CP012320.1_3532	149	54	36.2	8.43e-21	GCF_003482035.1
EFB_0058	NZ_CP068250.1_19	193	125	64.8	2.70e-83	GCF_016743895.1
EFB_0058	NZ_CP068249.1_2565	118	79	66.9	2.10e-51	GCF_016743895.1
EFB_0058	NZ_CP068249.1_2437	108	68	63.0	2.57e-43	GCF_016743895.1
EFB_0058	NZ_CP068249.1_2594	205	81	39.5	7.63e-40	GCF_016743895.1
EFB_0058	NZ_CP068250.1_3	197	71	36.0	2.00e-29	GCF_016743895.1
EFB_0058	NZ_CP068249.1_2438	201	72	35.8	1.29e-27	GCF_016743895.1
EFB_0058	NZ_CP068249.1_2653	104	41	39.4	1.53e-17	GCF_016743895.1
EFB_0058	NZ_CP040577.1_74	189	79	41.8	6.15e-43	GCF_013395075.1
EFB_0058	NZ_CP040577.1_83	186	61	32.8	1.50e-23	GCF_013395075.1
EFB_0058	NZ_CP012731.1_1978	201	133	66.2	3.82e-90	GCF_001610935.1
EFB_0058	NZ_CP116814.1_34	192	121	63.0	2.52e-78	GCF_029743055.1
EFB_0058	NZ_CP116815.1_29	162	70	43.2	2.89e-35	GCF_029743055.1
EFB_0058	NZ_CP120002.1_6	196	73	37.2	3.22e-29	GCF_034042935.1
EFB_0058	NZ_AP045018.1_712	160	65	40.6	8.23e-25	GCF_055386095.1
EFB_0058	NZ_AP045018.1_582	147	57	38.8	6.28e-23	GCF_055386095.1
EFB_0058	NZ_CP029654.1_4	199	75	37.7	1.84e-32	GCF_003194005.1
EFB_0058	NC_017537.1_850	64	24	37.5	6.29e-07	GCF_000218305.1
EFB_0058	NZ_CP160638.1_21	192	124	64.6	2.29e-80	GCF_040790905.1
EFB_0058	NZ_CP160638.1_61	192	124	64.6	2.29e-80	GCF_040790905.1
EFB_0058	NZ_CP048116.1_1103	191	61	31.9	2.34e-19	GCF_010092945.1
EFB_0058	NZ_CP044105.1_3	197	76	38.6	1.78e-32	GCF_008693765.1
EFB_0058	NZ_CP075942.1_57	175	73	41.7	1.76e-30	GCF_020138515.1
EFB_0058	NZ_CP075943.1_47	155	62	40.0	6.34e-22	GCF_020138515.1
EFB_0058	NZ_CP170714.1_15	199	75	37.7	1.82e-32	GCF_050882035.1
EFB_0058	NZ_CP113829.1_61	191	80	41.9	1.65e-40	GCF_026802365.1
EFB_0058	NZ_CP015757.1_19	175	57	32.6	2.85e-17	GCF_001877035.1
EFB_0058	NZ_CP062363.1_37	191	71	37.2	3.46e-29	GCF_022405315.1
EFB_0058	NZ_CP196604.1_18	161	51	31.7	2.07e-16	GCF_051796835.1
EFB_0058	NZ_CP196604.1_12	189	62	32.8	5.26e-13	GCF_051796835.1
EFB_0058	NZ_JBRFVA010000002.1_314	186	65	34.9	1.61e-25	GCF_052947775.1
EFB_0058	NZ_JBRFVA010000002.1_141	185	65	35.1	6.49e-24	GCF_052947775.1
EFB_0058	NZ_JBRFVA010000004.1_48	185	65	35.1	1.10e-23	GCF_052947775.1
EFB_0058	NZ_JBRFVA010000004.1_28	191	59	30.9	4.37e-21	GCF_052947775.1
EFB_0058	NZ_JBRFVA010000002.1_6	151	53	35.1	3.99e-19	GCF_052947775.1
EFB_0058	NZ_JBRFVA010000002.1_47	186	59	31.7	2.54e-18	GCF_052947775.1
EFB_0058	NZ_CP118844.1_4	197	75	38.1	2.27e-32	GCF_030012845.1
EFB_0058	NZ_CP118847.1_6	197	74	37.6	1.36e-30	GCF_030012845.1
EFB_0058	NZ_CP118842.1_1690	59	33	55.9	1.73e-12	GCF_030012845.1
EFB_0058	NZ_CP036011.1_37	221	104	47.1	5.99e-57	GCF_018739545.1
EFB_0058	NZ_CP036009.1_3971	183	65	35.5	5.51e-28	GCF_018739545.1
EFB_0058	NZ_CP036010.1_40	148	64	43.2	2.75e-27	GCF_018739545.1
EFB_0058	NZ_CP036012.1_197	148	63	42.6	5.90e-26	GCF_018739545.1
EFB_0058	NZ_CP036011.1_99	185	59	31.9	4.59e-20	GCF_018739545.1
EFB_0058	NZ_CP036010.1_54	149	50	33.6	1.09e-15	GCF_018739545.1
EFB_0058	NZ_CP090917.1_9	197	75	38.1	2.23e-32	GCF_021496035.1
EFB_0058	NZ_CP062361.1_51	184	59	32.1	1.54e-24	GCF_022405295.1
EFB_0058	NZ_CP123129.1_31	196	73	37.2	3.28e-29	GCF_046741945.1
EFB_0058	NZ_CP066615.1_125	163	63	38.7	5.11e-29	GCF_016415365.1
EFB_0058	NZ_CP066617.1_43	197	67	34.0	2.35e-27	GCF_016415365.1
EFB_0058	NZ_CP031176.1_4	192	123	64.1	2.72e-79	GCF_006228245.1
EFB_0058	NZ_CP031177.1_33	192	121	63.0	1.04e-76	GCF_006228245.1
EFB_0058	NZ_CP031175.1_1	162	70	43.2	2.56e-35	GCF_006228245.1
EFB_0058	NZ_CP013042.1_20	176	72	40.9	3.35e-31	GCF_001579765.1
EFB_0058	NZ_CP013041.1_74	176	70	39.8	2.03e-29	GCF_001579765.1
EFB_0058	NZ_CP010993.1_388	155	63	40.6	7.06e-22	GCF_001579765.1
EFB_0058	NZ_AP024685.1_1055	192	122	63.5	4.64e-79	GCF_019704515.1
EFB_0058	NZ_AP024686.1_30	197	70	35.5	3.96e-31	GCF_019704515.1
EFB_0058	NZ_CP015494.1_1949	192	125	65.1	1.65e-81	GCF_024172325.1
EFB_0058	NZ_CP125898.1_10	190	64	33.7	4.78e-27	GCF_030063985.1
EFB_0058	NZ_CP125898.1_6	195	67	34.4	8.84e-22	GCF_030063985.1
EFB_0058	NZ_AP014866.1_207	185	64	34.6	1.55e-23	GCF_001548175.1
EFB_0058	NZ_AP031406.1_1569	192	68	35.4	1.36e-24	GCF_045865535.1
EFB_0058	NZ_AP031406.1_979	150	57	38.0	4.72e-23	GCF_045865535.1
EFB_0058	NZ_AP031406.1_1253	189	65	34.4	6.34e-23	GCF_045865535.1
EFB_0058	NZ_CP168703.1_9	192	123	64.1	7.52e-80	GCF_044053135.1
EFB_0058	NZ_CP168703.1_45	192	123	64.1	7.52e-80	GCF_044053135.1
EFB_0058	NZ_CP114450.1_120	199	75	37.7	1.11e-32	GCF_038070245.1
EFB_0058	NZ_CP114451.1_24	198	76	38.4	3.10e-32	GCF_038070245.1
EFB_0058	NZ_CP114450.1_2274	197	74	37.6	1.22e-31	GCF_038070245.1
EFB_0058	NZ_CP114450.1_105	171	64	37.4	4.44e-20	GCF_038070245.1
EFB_0058	NZ_CP114450.1_1703	59	33	55.9	1.67e-12	GCF_038070245.1
EFB_0058	NZ_CP048019.1_1926	186	74	39.8	1.50e-33	GCF_010092385.1
EFB_0058	NZ_CP170496.1_47	189	66	34.9	7.88e-21	GCF_045057165.1
EFB_0058	NZ_CP170497.1_96	154	54	35.1	1.18e-17	GCF_045057165.1
EFB_0058	NZ_CP170496.1_118	149	50	33.6	4.33e-16	GCF_045057165.1
EFB_0058	NZ_CP033981.1_11	199	75	37.7	1.85e-32	GCF_009739675.1
EFB_0058	NZ_CP033981.1_6	196	73	37.2	3.37e-29	GCF_009739675.1
EFB_0058	NZ_OZ061538.1_34	192	122	63.5	2.76e-79	GCF_964065095.1
EFB_0058	NZ_CP098823.1_22	198	76	38.4	3.39e-32	GCF_039641285.1
EFB_0058	NZ_CP098821.1_46	197	76	38.6	4.78e-32	GCF_039641285.1
EFB_0058	NZ_CP192834.1_15	196	73	37.2	3.30e-29	GCF_050779965.1
EFB_0058	NZ_CP192834.1_37	196	73	37.2	3.30e-29	GCF_050779965.1
EFB_0058	NZ_CP119576.1_1851	192	112	58.3	4.93e-67	GCF_029278525.1
EFB_0058	NZ_CP147491.1_39	192	123	64.1	6.73e-80	GCF_037201785.1
EFB_0058	NZ_CP143286.1_34	193	95	49.2	8.81e-51	GCF_036321505.1
EFB_0058	NZ_CP143286.1_61	117	75	64.1	2.01e-44	GCF_036321505.1
EFB_0058	NZ_CP143287.1_16	164	70	42.7	1.28e-35	GCF_036321505.1
EFB_0058	NZ_CP143286.1_2	186	61	32.8	6.50e-23	GCF_036321505.1
EFB_0058	NZ_CP143287.1_13	186	60	32.3	2.75e-22	GCF_036321505.1
EFB_0058	NZ_CP143288.1_11	186	59	31.7	6.21e-22	GCF_036321505.1
EFB_0058	NZ_CP075962.1_42	186	58	31.2	2.53e-20	GCF_020138635.1
EFB_0058	NZ_CP042257.1_21	192	125	65.1	1.37e-81	GCF_030758995.1
EFB_0058	NZ_CP042258.1_20	193	97	50.3	1.99e-52	GCF_030758995.1
EFB_0058	NZ_CP042259.1_39	124	80	64.5	5.40e-49	GCF_030758995.1
EFB_0058	NZ_CP042256.1_36	162	70	43.2	3.37e-35	GCF_030758995.1
EFB_0058	NZ_CP042259.1_1	67	42	62.7	1.73e-22	GCF_030758995.1
EFB_0058	NZ_CP042258.1_12	186	60	32.3	2.33e-22	GCF_030758995.1
EFB_0058	NZ_CP042257.1_25	77	32	41.6	2.58e-14	GCF_030758995.1
EFB_0058	NZ_JBPZPN010000002.1_24	197	75	38.1	2.21e-32	GCF_054189375.1
EFB_0058	NZ_JBPZPN010000003.1_31	197	74	37.6	1.32e-30	GCF_054189375.1
EFB_0058	NZ_CP102524.1_36	192	128	66.7	2.83e-85	GCF_024665635.1
EFB_0058	NZ_CP102524.1_51	186	56	30.1	6.97e-20	GCF_024665635.1
EFB_0058	NZ_AP027295.1_44	118	79	66.9	2.56e-51	GCF_030295785.1
EFB_0058	NZ_AP027295.1_85	205	81	39.5	6.79e-40	GCF_030295785.1
EFB_0058	NZ_CP019661.1_24	184	65	35.3	2.51e-25	GCF_002951935.1
EFB_0058	NZ_CP019659.1_3918	33	21	63.6	5.31e-08	GCF_002951935.1
EFB_0058	NZ_CP141724.1_60	201	131	65.2	1.11e-88	GCF_045689625.1
EFB_0058	NZ_LS483354.1_1084	145	47	32.4	2.36e-17	GCF_900475125.1
EFB_0058	NZ_CP148614.1_59	146	65	44.5	1.27e-30	GCF_037496145.1
EFB_0058	NZ_CP148616.1_36	155	61	39.4	5.08e-21	GCF_037496145.1
EFB_0058	NZ_CP148615.1_36	193	58	30.1	4.02e-19	GCF_037496145.1
EFB_0058	NZ_CP086565.1_21	199	175	87.9	6.07e-121	GCF_020882095.1
EFB_0058	NC_018068.1_3932	142	52	36.6	6.37e-19	GCF_000255115.2
EFB_0058	NZ_AP019752.1_57	150	45	30.0	1.31e-12	GCF_007185035.1
EFB_0058	NC_002774.1_25	93	40	43.0	6.14e-20	GCF_000009665.1
EFB_0058	NZ_CP045591.1_18	192	125	65.1	8.94e-82	GCF_015709185.1
EFB_0058	NZ_CP045590.1_2039	68	45	66.2	9.88e-25	GCF_015709185.1
EFB_0058	NZ_CP169292.1_36	193	97	50.3	1.90e-52	GCF_041927215.1
EFB_0058	NZ_CP169292.1_28	186	60	32.3	2.22e-22	GCF_041927215.1
EFB_0058	NZ_LR135229.1_15	199	184	92.5	5.00e-128	GCF_900639355.1
EFB_0058	NZ_LR135230.1_20	205	81	39.5	4.97e-40	GCF_900639355.1
EFB_0058	NZ_LR135228.1_53	197	69	35.0	2.17e-28	GCF_900639355.1
EFB_0058	NZ_CP142725.1_2582	197	181	91.9	1.43e-126	GCF_045689675.1
EFB_0058	NZ_CP142725.1_2595	197	69	35.0	1.99e-28	GCF_045689675.1
EFB_0058	NZ_CP134872.1_3455	149	54	36.2	8.24e-21	GCF_034271255.1
EFB_0058	NZ_CP110798.1_2026	192	121	63.0	3.16e-79	GCF_026184215.1
EFB_0058	NZ_CP110798.1_709	105	66	62.9	5.17e-39	GCF_026184215.1
EFB_0058	NZ_CP025396.1_2187	198	76	38.4	3.29e-32	GCF_002906615.1
EFB_0058	NZ_CP025397.1_15	197	75	38.1	9.22e-32	GCF_002906615.1
EFB_0058	NZ_CP080554.1_21	197	76	38.6	1.83e-32	GCF_019551235.1
EFB_0058	NZ_CP022437.1_2370	188	61	32.4	2.45e-20	GCF_002224365.1
EFB_0058	NZ_CP019168.1_41	161	51	31.7	2.12e-16	GCF_001952775.1
EFB_0058	NZ_CP019168.1_35	189	62	32.8	5.40e-13	GCF_001952775.1
EFB_0058	NZ_CP009575.1_2717	196	73	37.2	6.91e-29	GCF_000763475.1
EFB_0058	NZ_CP009575.1_2735	161	51	31.7	2.00e-16	GCF_000763475.1
EFB_0058	NZ_CP089497.1_2208	114	48	42.1	3.41e-21	GCF_045790325.1
EFB_0058	NZ_CP104064.1_2238	188	65	34.6	3.57e-21	GCF_026651605.1
EFB_0058	NC_011352.1_36	192	122	63.5	4.33e-79	GCF_000019245.4
EFB_0058	NZ_CP078159.1_2202	197	75	38.1	8.94e-32	GCF_019222685.1
EFB_0058	NZ_CP078159.1_1966	197	75	38.1	9.17e-32	GCF_019222685.1
EFB_0058	NZ_CP078161.1_30	196	73	37.2	4.72e-31	GCF_019222685.1
EFB_0058	NZ_CP085006.1_15	187	59	31.6	1.60e-18	GCF_044794335.1
EFB_0058	NZ_CP120688.1_627	192	125	65.1	3.62e-81	GCF_029748795.1
EFB_0058	NZ_CP084703.1_525	186	63	33.9	4.69e-24	GCF_020519665.1
EFB_0058	NZ_CP185955.1_42	193	97	50.3	2.03e-52	GCF_049241955.1
EFB_0058	NZ_CP185954.1_12	186	60	32.3	2.37e-22	GCF_049241955.1
EFB_0058	NZ_CP185955.1_34	186	60	32.3	2.37e-22	GCF_049241955.1
EFB_0058	NZ_CP033732.1_990	200	74	37.0	1.44e-32	GCF_003812505.1
EFB_0058	NZ_CP033731.1_4	196	72	36.7	2.71e-29	GCF_003812505.1
EFB_0058	NZ_CP033732.1_985	184	59	32.1	8.69e-26	GCF_003812505.1
EFB_0058	NZ_CP015247.1_997	91	32	35.2	3.31e-14	GCF_001891125.1
EFB_0058	NZ_CP195896.1_2	192	125	65.1	1.49e-81	GCF_051514545.1
EFB_0058	NZ_CP195895.1_13	192	122	63.5	5.73e-79	GCF_051514545.1
EFB_0058	NZ_CP195893.1_13	192	121	63.0	4.52e-78	GCF_051514545.1
EFB_0058	NZ_CP195897.1_13	102	59	57.8	6.20e-30	GCF_051514545.1
EFB_0058	NZ_CP195895.1_19	186	60	32.3	1.56e-22	GCF_051514545.1
EFB_0058	NZ_CP195893.1_33	47	28	59.6	1.27e-12	GCF_051514545.1
EFB_0058	NZ_CP156176.1_13	199	75	37.7	1.79e-32	GCF_039830175.1
EFB_0058	NZ_CP154864.1_13	199	75	37.7	1.80e-32	GCF_036867165.2
EFB_0058	NZ_AP025331.1_1207	201	134	66.7	1.88e-90	GCF_021654515.1
EFB_0058	NZ_CP100352.1_1010	192	122	63.5	2.86e-79	GCF_024204625.1
EFB_0058	NZ_CP100352.1_1438	192	123	64.1	2.69e-78	GCF_024204625.1
EFB_0058	NZ_CP100352.1_1457	105	66	62.9	5.22e-39	GCF_024204625.1
EFB_0058	NZ_CP100352.1_1991	186	60	32.3	5.58e-23	GCF_024204625.1
EFB_0058	NZ_AP041086.1_11	184	83	45.1	1.36e-47	GCF_055394975.1
EFB_0058	NZ_CP020490.1_25	201	131	65.2	1.54e-88	GCF_003071445.1
EFB_0058	NZ_CP020489.1_231	191	80	41.9	2.28e-40	GCF_003071445.1
EFB_0058	NZ_CP020490.1_53	205	81	39.5	7.59e-40	GCF_003071445.1
EFB_0058	NZ_CP020489.1_170	197	69	35.0	6.06e-28	GCF_003071445.1
EFB_0058	NZ_CP020489.1_257	113	45	39.8	7.54e-19	GCF_003071445.1
EFB_0058	NZ_CP025415.1_47	192	123	64.1	6.37e-80	GCF_002943545.1
EFB_0058	NZ_CP025416.1_76	192	122	63.5	2.85e-79	GCF_002943545.1
EFB_0058	NZ_CP025413.1_5	186	62	33.3	6.21e-23	GCF_002943545.1
EFB_0058	NZ_CP025417.1_10	186	60	32.3	2.81e-22	GCF_002943545.1
EFB_0058	NZ_CP025416.1_65	186	59	31.7	1.25e-21	GCF_002943545.1
EFB_0058	NZ_CP168650.1_2893	192	125	65.1	2.53e-81	GCF_041734755.1
EFB_0058	NZ_CP168651.1_4	169	81	47.9	5.28e-45	GCF_041734755.1
EFB_0058	NZ_CP124540.1_2	193	116	60.1	1.26e-73	GCF_029953655.1
EFB_0058	NZ_CP064861.1_33	192	122	63.5	2.98e-79	GCF_015654125.1
EFB_0058	NZ_CP141077.1_50	200	72	36.0	3.84e-29	GCF_034642355.1
EFB_0058	NZ_AP031467.1_2096	196	74	37.8	7.23e-33	GCF_040365115.1
EFB_0058	NZ_AP031468.1_35	196	75	38.3	1.10e-32	GCF_040365115.1
EFB_0058	NZ_AP031469.1_11	197	75	38.1	8.85e-32	GCF_040365115.1
EFB_0058	NZ_AP031467.1_2105	184	57	31.0	5.01e-25	GCF_040365115.1
EFB_0058	NZ_AP031467.1_2104	183	59	32.2	4.86e-22	GCF_040365115.1
EFB_0058	NZ_CP034113.1_29	197	75	38.1	9.03e-32	GCF_003856395.1
EFB_0058	NZ_CP034112.1_15	184	56	30.4	1.99e-24	GCF_003856395.1
EFB_0058	NZ_CP192314.1_2	202	82	40.6	3.08e-38	GCF_050598045.1
EFB_0058	NZ_CP192313.1_108	163	63	38.7	5.22e-29	GCF_050598045.1
EFB_0058	NZ_CP192316.1_44	197	67	34.0	2.40e-27	GCF_050598045.1
EFB_0058	NZ_CP007679.1_8	197	75	38.1	1.03e-31	GCF_001045995.2
EFB_0058	NZ_CP007678.1_11	200	72	36.0	1.56e-30	GCF_001045995.2
EFB_0058	NZ_CP007679.1_22	190	64	33.7	4.92e-27	GCF_001045995.2
EFB_0058	NZ_CP007677.1_2	112	48	42.9	6.09e-20	GCF_001045995.2
EFB_0058	NZ_CP128424.1_37	192	117	60.9	1.60e-74	GCF_044360705.1
EFB_0058	NZ_CP128423.1_48	197	62	31.5	2.27e-21	GCF_044360705.1
EFB_0058	NZ_CP128424.1_10	186	57	30.6	2.34e-20	GCF_044360705.1
EFB_0058	NZ_LT906460.1_42	88	30	34.1	1.58e-05	GCF_900187055.1
EFB_0058	NZ_CP172882.1_185	152	46	30.3	4.28e-11	GCF_050529585.1
EFB_0058	NZ_CP141589.1_2433	192	125	65.1	2.43e-81	GCF_039654095.1
EFB_0058	NZ_CP141589.1_2415	169	82	48.5	1.79e-45	GCF_039654095.1
EFB_0058	NZ_CP029674.1_23	93	40	43.0	6.14e-20	GCF_003193705.1
EFB_0058	NZ_CP053070.1_2535	199	136	68.3	7.50e-93	GCF_013003945.1
EFB_0058	NZ_CP068131.1_7	197	71	36.0	6.33e-29	GCF_016727345.1
EFB_0058	NZ_CP068131.1_55	76	48	63.2	4.59e-26	GCF_016727345.1
EFB_0058	NZ_CP068132.1_128	186	61	32.8	6.36e-20	GCF_016727345.1
EFB_0058	NZ_CP036127.1_170	204	73	35.8	4.23e-28	GCF_018742225.1
EFB_0058	NZ_CP036127.1_115	183	66	36.1	1.37e-25	GCF_018742225.1
EFB_0058	NZ_CP036127.1_76	186	61	32.8	5.28e-23	GCF_018742225.1
EFB_0058	NZ_CP036125.1_45	154	54	35.1	2.32e-20	GCF_018742225.1
EFB_0058	NZ_CP036129.1_72	198	63	31.8	2.77e-18	GCF_018742225.1
EFB_0058	NZ_CP036122.1_81	154	50	32.5	7.37e-18	GCF_018742225.1
EFB_0058	NZ_CP036131.1_38	152	50	32.9	9.12e-18	GCF_018742225.1
EFB_0058	NZ_CP036121.1_186	190	58	30.5	3.87e-17	GCF_018742225.1
EFB_0058	NZ_CP036127.1_139	154	53	34.4	9.07e-17	GCF_018742225.1
EFB_0058	NZ_CP036127.1_169	94	34	36.2	2.02e-11	GCF_018742225.1
EFB_0058	NZ_CP047866.1_17	199	75	37.7	1.85e-32	GCF_009913015.1
EFB_0058	NZ_CP196405.1_81	149	50	33.6	3.35e-16	GCF_051669205.1
EFB_0058	NZ_CP170359.1_1749	151	70	46.4	2.82e-31	GCF_042464795.1
EFB_0058	NZ_CP172960.1_863	192	127	66.1	2.65e-87	GCF_050548785.1
EFB_0058	NZ_CP172960.1_589	187	62	33.2	4.93e-20	GCF_050548785.1
EFB_0058	NZ_LR135236.1_25	199	179	89.9	4.90e-125	GCF_900639335.1
EFB_0058	NZ_LR135239.1_40	205	81	39.5	4.85e-40	GCF_900639335.1
EFB_0058	NZ_LR135236.1_130	191	80	41.9	1.25e-39	GCF_900639335.1
EFB_0058	NZ_LR135236.1_21	197	69	35.0	2.11e-28	GCF_900639335.1
EFB_0058	NZ_LR135237.1_21	200	69	34.5	2.63e-28	GCF_900639335.1
EFB_0058	NZ_LR135238.1_51	201	69	34.3	2.97e-28	GCF_900639335.1
EFB_0058	NZ_LR135236.1_29	52	26	50.0	2.54e-10	GCF_900639335.1
EFB_0058	NZ_CP120930.1_48	192	114	59.4	2.97e-72	GCF_044358305.1
EFB_0058	NZ_CP120927.1_182	76	27	35.5	8.17e-12	GCF_044358305.1
EFB_0058	NZ_CP188074.1_614	196	75	38.3	1.13e-32	GCF_049943075.1
EFB_0058	NZ_CP188075.1_4	184	62	33.7	6.38e-28	GCF_049943075.1
EFB_0058	NZ_CP188074.1_611	184	58	31.5	3.24e-24	GCF_049943075.1
EFB_0058	NC_016779.1_2017	198	62	31.3	1.22e-18	GCF_000239195.1
EFB_0058	NZ_CP119688.1_1951	201	135	67.2	2.83e-91	GCF_045007935.1
EFB_0058	NZ_CP138887.1_20	184	60	32.6	2.65e-26	GCF_040365385.1
EFB_0058	NZ_CP114525.1_5	193	125	64.8	1.94e-83	GCF_030062935.1
EFB_0058	NZ_LR135358.1_220	197	180	91.4	4.98e-125	GCF_900639585.1
EFB_0058	NZ_LR135358.1_212	108	68	63.0	2.44e-43	GCF_900639585.1
EFB_0058	NZ_LR135358.1_249	191	80	41.9	1.22e-39	GCF_900639585.1
EFB_0058	NZ_LR135358.1_56	197	69	35.0	5.77e-28	GCF_900639585.1
EFB_0058	NZ_LR135358.1_213	201	72	35.8	1.23e-27	GCF_900639585.1
EFB_0058	NZ_LR135359.1_50	197	67	34.0	2.26e-27	GCF_900639585.1
EFB_0058	NZ_LR135358.1_146	113	45	39.8	7.19e-19	GCF_900639585.1
EFB_0058	NZ_AP024319.1_12	196	73	37.2	3.24e-29	GCF_019669385.1
EFB_0058	NZ_CP014422.1_25	197	76	38.6	1.84e-32	GCF_002000705.1
EFB_0058	NZ_CP178385.1_1880	192	133	69.3	1.42e-90	GCF_047221435.1
EFB_0058	NZ_CP047123.1_27	192	123	64.1	3.35e-79	GCF_009832765.1
EFB_0058	NZ_CP047122.1_20	199	119	59.8	1.21e-78	GCF_009832765.1
EFB_0058	NZ_CP118949.1_85	201	78	38.8	8.00e-39	GCF_029023765.1
EFB_0058	NZ_CP118949.1_90	200	66	33.0	9.41e-22	GCF_029023765.1
EFB_0058	NZ_CP066184.1_4278	185	57	30.8	1.54e-17	GCF_017909135.1
EFB_0058	NZ_CP066183.1_1	185	57	30.8	1.54e-17	GCF_017909135.1
EFB_0058	NZ_CP162018.1_39	193	96	49.7	2.20e-51	GCF_040822455.1
EFB_0058	NZ_CP162018.1_19	186	60	32.3	1.60e-22	GCF_040822455.1
EFB_0058	NZ_CP162017.1_26	186	60	32.3	2.52e-22	GCF_040822455.1
EFB_0058	NZ_CP124937.1_52	199	175	87.9	6.66e-121	GCF_030517385.1
EFB_0058	NZ_CP169951.1_25	197	76	38.6	1.80e-32	GCF_034105275.2
EFB_0058	NZ_CP095406.1_2419	192	125	65.1	2.57e-81	GCF_030061895.1
EFB_0058	NZ_CP172940.1_566	187	63	33.7	8.69e-21	GCF_050543505.1
EFB_0058	NZ_CP115994.1_42	200	72	36.0	3.73e-29	GCF_027942035.1
EFB_0058	NZ_CP176867.1_38	148	62	41.9	6.37e-25	GCF_046628115.1
EFB_0058	NZ_CP168882.1_53	197	76	38.6	2.14e-32	GCF_041765075.1
EFB_0058	NZ_CP117408.1_67	190	127	66.8	1.45e-85	GCF_016649195.2
EFB_0058	NZ_CP117406.1_39	186	57	30.6	1.22e-20	GCF_016649195.2
EFB_0058	NZ_CP035792.1_16	199	75	37.7	1.81e-32	GCF_004208595.1
EFB_0058	NZ_CP053290.1_132	206	64	31.1	1.57e-16	GCF_013112375.1
EFB_0058	NZ_OZ061360.1_19	192	125	65.1	4.31e-81	GCF_964063425.1
EFB_0058	NZ_OZ061362.1_16	192	121	63.0	4.57e-78	GCF_964063425.1
EFB_0058	NZ_OZ061358.1_29	193	97	50.3	7.72e-53	GCF_964063425.1
EFB_0058	NZ_OZ061358.1_22	186	60	32.3	2.56e-22	GCF_964063425.1
EFB_0058	NZ_OZ061357.1_62	186	60	32.3	3.59e-22	GCF_964063425.1
EFB_0058	NZ_CP114460.1_207	197	75	38.1	8.17e-32	GCF_050921955.1
EFB_0058	NZ_CP166738.1_52	192	123	64.1	7.03e-79	GCF_041344945.1
EFB_0058	NZ_CP166740.1_24	192	121	63.0	8.14e-78	GCF_041344945.1
EFB_0058	NZ_CP166738.1_6	193	97	50.3	1.37e-52	GCF_041344945.1
EFB_0058	NZ_CP166738.1_15	186	60	32.3	1.81e-22	GCF_041344945.1
EFB_0058	NZ_CP166741.1_4	71	31	43.7	4.81e-14	GCF_041344945.1
EFB_0058	NZ_CP050500.1_291	194	122	62.9	4.79e-79	GCF_014905075.1
EFB_0058	NZ_CP050500.1_2450	169	82	48.5	1.92e-45	GCF_014905075.1
EFB_0058	NZ_CP050503.1_60	169	82	48.5	1.92e-45	GCF_014905075.1
