blast_hit_id	contig_orf_id	genome	strand	genome_start	genome_stop
NZ_CP024590.1_1117	NZ_CP024590.1_1147466-1157641:._7	NZ_CP024590.1	1	1152465	1152641
NZ_AP041611.1_1457	NZ_AP041611.1_1591313-1601869:._6	NZ_AP041611.1	-1	1596312	1596869
NZ_CP016469.1_50	NZ_CP016469.1_37612-48198:._8	NZ_CP016469.1	1	42611	43198
NZ_CP109939.1_1338	NZ_CP109939.1_1327539-1338815:._7	NZ_CP109939.1	-1	1332538	1333815
NZ_CP109939.1_1345	NZ_CP109939.1_1327539-1338815:._13	NZ_CP109939.1	-1	1336849	1337217
NZ_CP113422.1_32	NZ_CP113422.1_26043-36596:._3	NZ_CP113422.1	-1	26826	27107
NZ_CP113422.1_36	NZ_CP113422.1_26043-36596:._7	NZ_CP113422.1	-1	29978	30829
NZ_CP113423.1_24	NZ_CP113423.1_16650-26804:._5	NZ_CP113423.1	1	20226	20816
NZ_CP113424.1_12	NZ_CP113424.1_7912-18465:._6	NZ_CP113424.1	1	13918	14478
NZ_CP113424.1_14	NZ_CP113424.1_7912-18465:._8	NZ_CP113424.1	-1	16377	17297
NZ_CP113424.1_24	NZ_CP113424.1_23246-33832:._5	NZ_CP113424.1	1	28685	29032
NZ_CP113425.1_1	NZ_CP113425.1_1-5433:._1	NZ_CP113425.1	1	2	2659
NZ_CP113425.1_2	NZ_CP113425.1_1-5433:._2	NZ_CP113425.1	-1	3182	3736
NZ_CP113426.1_12	NZ_CP113426.1_8919-19478:._4	NZ_CP113426.1	1	10088	10930
NZ_CP113426.1_14	NZ_CP113426.1_8919-19478:._6	NZ_CP113426.1	1	12911	13465
NZ_CP113427.1_2	NZ_CP113427.1_1-8736:._1	NZ_CP113427.1	-1	280	576
NZ_CP075967.1_4	NZ_CP075967.1_1-7587:._4	NZ_CP075967.1	1	2003	2587
NZ_CP041305.1_548	NZ_CP041305.1_522402-532961:._5	NZ_CP041305.1	-1	527401	527961
NZ_CP041305.1_2747	NZ_CP041305.1_2854654-2864886:._6	NZ_CP041305.1	1	2859653	2859886
NZ_CP071182.1_33	NZ_CP071182.1_22642-33195:._7	NZ_CP071182.1	-1	30950	32188
NZ_CP012101.1_28	NZ_CP012101.1_17854-28437:._12	NZ_CP012101.1	-1	26239	26391
NZ_CP012102.1_75	NZ_CP012102.1_62139-72743:._8	NZ_CP012102.1	-1	67138	67743
NZ_CP012103.1_65	NZ_CP012103.1_52392-62942:._10	NZ_CP012103.1	-1	57391	57942
NZ_CP027191.1_7	NZ_CP027191.1_1687-12282:._5	NZ_CP027191.1	1	6686	7282
NZ_CP095118.1_36	NZ_CP095118.1_21561-31967:._6	NZ_CP095118.1	1	26560	26967
NZ_CP036023.1_3701	NZ_CP036023.1_3735004-3745557:._8	NZ_CP036023.1	-1	3740003	3740557
NZ_CP036025.1_249	NZ_CP036025.1_296402-307267:._7	NZ_CP036025.1	-1	301401	302267
NZ_CP117702.1_2485	NZ_CP117702.1_2445608-2456167:._7	NZ_CP117702.1	1	2450607	2451167
NZ_CP117702.1_4578	NZ_CP117702.1_4383340-4393899:._3	NZ_CP117702.1	-1	4388339	4388899
NZ_CP117703.1_104	NZ_CP117703.1_105247-115896:._10	NZ_CP117703.1	1	110246	110896
NZ_CP192820.1_16	NZ_CP192820.1_9526-20133:._6	NZ_CP192820.1	1	14525	15133
NZ_CP192820.1_39	NZ_CP192820.1_30217-40824:._6	NZ_CP192820.1	1	35216	35824
NZ_CM143750.1_4	NZ_CM143750.1_1-8357:._4	NZ_CM143750.1	1	4349	4531
NZ_JBUYGM010000002.1_25	NZ_JBUYGM010000002.1_16759-27345:._7	NZ_JBUYGM010000002.1	-1	22904	23248
NZ_JBUYGM010000002.1_29	NZ_JBUYGM010000002.1_16759-27345:._11	NZ_JBUYGM010000002.1	-1	25989	26159
NZ_JBUYGM010000002.1_47	NZ_JBUYGM010000002.1_37959-48512:._6	NZ_JBUYGM010000002.1	-1	42958	43512
NZ_JBUYGM010000002.1_57	NZ_JBUYGM010000002.1_46247-56728:._9	NZ_JBUYGM010000002.1	1	51246	51728
NZ_JBUYGM010000003.1_29	NZ_JBUYGM010000003.1_21749-31999:._6	NZ_JBUYGM010000003.1	1	26748	26999
NZ_CP149858.1_70	NZ_CP149858.1_41609-52210:._9	NZ_CP149858.1	-1	46608	47210
NZ_CP150243.1_2676	NZ_CP150243.1_3171681-3182300:._6	NZ_CP150243.1	1	3176680	3177300
NZ_CP012272.1_33	NZ_CP012272.1_23669-34252:._2	NZ_CP012272.1	1	24932	25114
NZ_CP012273.1_28	NZ_CP012273.1_19271-29854:._7	NZ_CP012273.1	1	21771	22196
NZ_CP012273.1_32	NZ_CP012273.1_19271-29854:._11	NZ_CP012273.1	-1	24270	24854
NZ_CP012273.1_33	NZ_CP012273.1_19271-29854:._12	NZ_CP012273.1	1	25254	26429
NZ_CP012274.1_28	NZ_CP012274.1_14363-24931:._9	NZ_CP012274.1	-1	23142	24086
NZ_CP064618.1_11	NZ_CP064618.1_3387-14030:._7	NZ_CP064618.1	-1	8386	9030
NZ_CP093189.1_2	NZ_CP093189.1_1-7738:._2	NZ_CP093189.1	1	2127	2738
NZ_CP083764.1_1190	NZ_CP083764.1_1199147-1209709:._11	NZ_CP083764.1	-1	1204146	1204709
NZ_CP007209.1_35	NZ_CP007209.1_22941-33548:._7	NZ_CP007209.1	1	27940	28548
NZ_CP063687.1_435	NZ_CP063687.1_455928-466490:._5	NZ_CP063687.1	1	460927	461490
NZ_CP041944.1_689	NZ_CP041944.1_697636-708216:._8	NZ_CP041944.1	-1	702635	703216
NZ_CP041944.1_1661	NZ_CP041944.1_1697187-1707836:._7	NZ_CP041944.1	-1	1702186	1702836
NZ_CP062373.1_13	NZ_CP062373.1_10800-21353:._4	NZ_CP062373.1	-1	15799	16353
NZ_CP126099.1_1715	NZ_CP126099.1_1746099-1756661:._11	NZ_CP126099.1	1	1751098	1751661
NZ_CP168684.1_6	NZ_CP168684.1_1-8349:._6	NZ_CP168684.1	1	2765	3349
NZ_CP179733.1_6	NZ_CP179733.1_1-9675:._6	NZ_CP179733.1	1	3998	4675
NZ_CP083134.1_4792	NZ_CP083134.1_4732542-4743116:._7	NZ_CP083134.1	-1	4737541	4738116
NZ_CP083138.1_22	NZ_CP083138.1_14313-25028:._10	NZ_CP083138.1	1	19312	20028
NZ_CP083138.1_76	NZ_CP083138.1_62984-73534:._9	NZ_CP083138.1	1	67983	68534
NZ_CP083138.1_109	NZ_CP083138.1_93195-103745:._4	NZ_CP083138.1	-1	96779	97351
NZ_CP083139.1_68	NZ_CP083139.1_53132-63799:._7	NZ_CP083139.1	-1	58131	58799
NZ_CP083139.1_104	NZ_CP083139.1_91780-102351:._7	NZ_CP083139.1	1	98194	98745
NZ_CP094382.1_30	NZ_CP094382.1_21420-32006:._10	NZ_CP094382.1	1	26419	27006
NZ_CP073752.1_3530	NZ_CP073752.1_3931509-3942065:._6	NZ_CP073752.1	1	3936508	3937065
NZ_CP102417.1_58	NZ_CP102417.1_41019-51509:._5	NZ_CP102417.1	1	46018	46509
NZ_CP172547.1_1612	NZ_CP172547.1_1560094-1570395:._6	NZ_CP172547.1	-1	1565093	1565395
NZ_CP159759.1_2	NZ_CP159759.1_1-5962:._2	NZ_CP159759.1	1	1517	2656
NZ_CP064628.1_22	NZ_CP064628.1_16845-27452:._6	NZ_CP064628.1	1	21844	22452
NZ_CP032360.1_2	NZ_CP032360.1_1-7071:._2	NZ_CP032360.1	-1	1484	2071
NZ_CP032361.1_28	NZ_CP032361.1_19277-29830:._5	NZ_CP032361.1	1	24276	24830
NZ_CP032361.1_36	NZ_CP032361.1_27479-38110:._5	NZ_CP032361.1	1	32478	33110
NZ_CP126087.1_1734	NZ_CP126087.1_1781724-1792271:._7	NZ_CP126087.1	1	1786723	1787271
NZ_CP119529.1_23	NZ_CP119529.1_12132-22736:._5	NZ_CP119529.1	1	17131	17736
NZ_CP119529.1_32	NZ_CP119529.1_19292-29908:._7	NZ_CP119529.1	-1	24291	24908
NZ_CP097353.1_16	NZ_CP097353.1_5522-14895:._6	NZ_CP097353.1	1	9895	10521
NZ_CP097353.1_392	NZ_CP097353.1_386643-397193:._7	NZ_CP097353.1	1	391642	392193
NZ_CM143647.1_766	NZ_CM143647.1_798284-808735:._4	NZ_CM143647.1	1	803283	803735
NZ_CP062125.1_34	NZ_CP062125.1_30316-40869:._4	NZ_CP062125.1	-1	35315	35869
NZ_CP062125.1_53	NZ_CP062125.1_43700-54307:._7	NZ_CP062125.1	1	48699	49307
NZ_CP035013.1_9	NZ_CP035013.1_962-11554:._8	NZ_CP035013.1	1	5043	7103
NZ_CP035014.1_21	NZ_CP035014.1_11773-22398:._6	NZ_CP035014.1	-1	16772	17398
NZ_CP035015.1_9	NZ_CP035015.1_882-11474:._9	NZ_CP035015.1	-1	5881	6474
NZ_OY724156.1_41	NZ_OY724156.1_26593-37173:._9	NZ_OY724156.1	-1	31592	32173
NZ_OY724156.1_45	NZ_OY724156.1_26593-37173:._13	NZ_OY724156.1	-1	35639	35899
NZ_CP018058.1_912	NZ_CP018058.1_927903-938507:._4	NZ_CP018058.1	1	932902	933507
NZ_AP042443.1_14	NZ_AP042443.1_7161-17780:._9	NZ_AP042443.1	-1	12160	12780
NZ_CP137820.1_319	NZ_CP137820.1_321240-331835:._9	NZ_CP137820.1	1	326239	326835
NZ_CP137820.1_2749	NZ_CP137820.1_2872294-2882910:._6	NZ_CP137820.1	1	2877293	2877910
NZ_CP137820.1_2877	NZ_CP137820.1_3021003-3031616:._5	NZ_CP137820.1	1	3026002	3026616
NZ_CP090983.1_376	NZ_CP090983.1_405701-417115:._6	NZ_CP090983.1	-1	410700	412115
NZ_CP118091.1_19	NZ_CP118091.1_12850-23433:._8	NZ_CP118091.1	-1	17849	18433
NZ_CP118091.1_25	NZ_CP118091.1_12850-23433:._15	NZ_CP118091.1	1	22698	23150
NZ_CP148717.1_39	NZ_CP148717.1_29775-40508:._4	NZ_CP148717.1	1	34774	35508
NZ_CP148718.1_16	NZ_CP148718.1_11330-21889:._6	NZ_CP148718.1	-1	16329	16889
NZ_CP148718.1_18	NZ_CP148718.1_11330-21889:._8	NZ_CP148718.1	-1	19940	20977
NZ_CP148719.1_5	NZ_CP148719.1_1-9251:._5	NZ_CP148719.1	-1	3679	4251
NZ_CP148719.1_16	NZ_CP148719.1_11595-22166:._3	NZ_CP148719.1	-1	14691	15257
NZ_CP148719.1_18	NZ_CP148719.1_11595-22166:._5	NZ_CP148719.1	-1	16594	17166
NZ_CP191769.1_28	NZ_CP191769.1_28852-39420:._5	NZ_CP191769.1	1	33851	34420
NZ_JBUPWU010000002.1_15	NZ_JBUPWU010000002.1_8497-19077:._7	NZ_JBUPWU010000002.1	-1	13496	14077
NZ_JBUPWU010000002.1_31	NZ_JBUPWU010000002.1_19036-29634:._9	NZ_JBUPWU010000002.1	-1	24035	24634
NZ_JBUPWU010000002.1_121	NZ_JBUPWU010000002.1_97489-107913:._7	NZ_JBUPWU010000002.1	-1	102488	102913
NZ_JBUPWU010000002.1_122	NZ_JBUPWU010000002.1_97489-107913:._8	NZ_JBUPWU010000002.1	-1	102874	103047
NZ_AP043883.1_1226	NZ_AP043883.1_1340583-1351142:._4	NZ_AP043883.1	-1	1345582	1346142
NZ_AP043883.1_1231	NZ_AP043883.1_1346186-1356748:._5	NZ_AP043883.1	1	1351185	1351748
NZ_CP098434.1_15	NZ_CP098434.1_6756-17312:._6	NZ_CP098434.1	-1	11564	12424
NZ_CP098434.1_17	NZ_CP098434.1_8339-18784:._5	NZ_CP098434.1	-1	13338	13784
NZ_CP098434.1_18	NZ_CP098434.1_8339-18784:._6	NZ_CP098434.1	-1	13800	13922
NZ_CP098435.1_42	NZ_CP098435.1_29846-40426:._6	NZ_CP098435.1	1	32847	33776
NZ_CP098436.1_15	NZ_CP098436.1_8801-18922:._4	NZ_CP098436.1	1	11337	11564
NZ_CP098436.1_17	NZ_CP098436.1_8801-18922:._6	NZ_CP098436.1	1	12296	13714
NZ_CP098436.1_18	NZ_CP098436.1_8801-18922:._7	NZ_CP098436.1	1	13812	14630
NZ_CP098436.1_42	NZ_CP098436.1_27302-37855:._6	NZ_CP098436.1	1	32301	32855
NZ_CP073899.1_8	NZ_CP073899.1_1716-12359:._7	NZ_CP073899.1	-1	6715	7359
NZ_CP144272.1_41	NZ_CP144272.1_22974-33596:._9	NZ_CP144272.1	-1	27973	28596
NZ_CP064469.1_11	NZ_CP064469.1_3386-14029:._7	NZ_CP064469.1	-1	8385	9029
NZ_CP118977.1_5	NZ_CP118977.1_4431-14978:._2	NZ_CP118977.1	-1	4936	5541
NZ_CP118977.1_10	NZ_CP118977.1_4431-14978:._7	NZ_CP118977.1	-1	9430	9978
NZ_CP118977.1_22	NZ_CP118977.1_12345-22952:._11	NZ_CP118977.1	1	18744	19133
NZ_CP118978.1_5	NZ_CP118978.1_1-10541:._5	NZ_CP118978.1	1	3508	3738
NZ_CP118978.1_10	NZ_CP118978.1_1-10541:._10	NZ_CP118978.1	-1	6268	6678
NZ_CP026955.1_6	NZ_CP026955.1_1-8400:._6	NZ_CP026955.1	-1	2792	3400
NZ_CP183796.1_18	NZ_CP183796.1_15282-25889:._5	NZ_CP183796.1	1	24471	25376
NZ_CP183796.1_1350	NZ_CP183796.1_1381113-1391405:._9	NZ_CP183796.1	1	1386112	1386405
NZ_CP183796.1_1962	NZ_CP183796.1_2024602-2035152:._3	NZ_CP183796.1	-1	2029601	2030152
NZ_CP157578.1_727	NZ_CP157578.1_787323-797909:._6	NZ_CP157578.1	-1	792322	792909
NZ_CP071450.1_15	NZ_CP071450.1_6718-17334:._8	NZ_CP071450.1	-1	13141	13275
NZ_CP071451.1_37	NZ_CP071451.1_33994-44547:._2	NZ_CP071451.1	1	35160	35714
NZ_CP071452.1_33	NZ_CP071452.1_25170-35756:._3	NZ_CP071452.1	-1	26454	27029
NZ_CP071452.1_37	NZ_CP071452.1_25170-35756:._7	NZ_CP071452.1	1	29344	30876
NZ_CP012291.1_3	NZ_CP012291.1_1-9731:._3	NZ_CP012291.1	1	2695	3264
NZ_CP012291.1_5	NZ_CP012291.1_1-9731:._5	NZ_CP012291.1	-1	4503	5309
NZ_CP012291.1_15	NZ_CP012291.1_7891-18444:._6	NZ_CP012291.1	1	11749	12165
NZ_CP012291.1_104	NZ_CP012291.1_86986-97572:._7	NZ_CP012291.1	1	91985	92572
NZ_CP012292.1_35	NZ_CP012292.1_25777-35865:._6	NZ_CP012292.1	1	30776	30865
NZ_CP012292.1_38	NZ_CP012292.1_25777-35865:._9	NZ_CP012292.1	1	31812	33848
NZ_CP092565.1_2487	NZ_CP092565.1_2650054-2660661:._6	NZ_CP092565.1	1	2655053	2655661
NZ_JBSDWR010000002.1_19	NZ_JBSDWR010000002.1_9535-20142:._8	NZ_JBSDWR010000002.1	-1	14534	15142
NZ_CP091870.1_313	NZ_CP091870.1_342490-353088:._9	NZ_CP091870.1	1	347489	348088
NZ_CP144906.1_358	NZ_CP144906.1_386097-396695:._9	NZ_CP144906.1	1	391096	391695
NZ_OX346404.1_77	NZ_OX346404.1_66550-77166:._8	NZ_OX346404.1	1	71549	72166
NZ_CP014386.1_23	NZ_CP014386.1_12886-23493:._8	NZ_CP014386.1	-1	17885	18493
NZ_CP066717.1_2014	NZ_CP066717.1_2032544-2043160:._6	NZ_CP066717.1	-1	2037543	2038160
NZ_CP060527.1_87	NZ_CP060527.1_74627-85225:._5	NZ_CP060527.1	1	79626	80225
NZ_CP097520.1_29	NZ_CP097520.1_26317-36924:._6	NZ_CP097520.1	1	31316	31924
NZ_CP076005.1_1	NZ_CP076005.1_1-5796:._1	NZ_CP076005.1	1	2	1465
NZ_CP158670.1_2345	NZ_CP158670.1_2504148-2514734:._5	NZ_CP158670.1	1	2509147	2509734
NZ_CP158671.1_4	NZ_CP158671.1_86-10669:._4	NZ_CP158671.1	1	3007	3486
NZ_CP158671.1_9	NZ_CP158671.1_86-10669:._9	NZ_CP158671.1	1	6328	6549
NZ_CP158671.1_39	NZ_CP158671.1_26422-37005:._6	NZ_CP158671.1	-1	31405	32211
NZ_CP158671.1_43	NZ_CP158671.1_26422-37005:._10	NZ_CP158671.1	1	35554	36108
NZ_CP158673.1_4	NZ_CP158673.1_1-8486:._4	NZ_CP158673.1	-1	2274	2621
NZ_CP158673.1_9	NZ_CP158673.1_1-8486:._9	NZ_CP158673.1	-1	5085	5669
NZ_CP158673.1_39	NZ_CP158673.1_30555-41108:._3	NZ_CP158673.1	-1	31421	32005
NZ_CP158673.1_43	NZ_CP158673.1_30555-41108:._7	NZ_CP158673.1	1	34184	34459
NZ_CP075927.1_2430	NZ_CP075927.1_2731334-2741893:._8	NZ_CP075927.1	-1	2736333	2736893
NZ_CP192260.1_738	NZ_CP192260.1_770381-780946:._4	NZ_CP192260.1	-1	775380	775946
NZ_CP132557.1_2419	NZ_CP132557.1_2475708-2486315:._4	NZ_CP132557.1	-1	2480707	2481315
NZ_CP046306.1_1	NZ_CP046306.1_1-5810:._1	NZ_CP046306.1	-1	2	781
NZ_CP046306.1_2	NZ_CP046306.1_1-5810:._2	NZ_CP046306.1	-1	783	1907
NZ_CP046304.1_1	NZ_CP046304.1_1-6993:._1	NZ_CP046304.1	-1	192	1076
NZ_CP046304.1_2	NZ_CP046304.1_1-6993:._2	NZ_CP046304.1	1	1391	1993
NZ_CP094769.1_29	NZ_CP094769.1_28074-38627:._4	NZ_CP094769.1	1	33073	33627
NZ_LT671674.1_2084	NZ_LT671674.1_2199826-2210025:._4	NZ_LT671674.1	1	2204825	2205025
NZ_CP157941.1_1376	NZ_CP157941.1_1383185-1393768:._7	NZ_CP157941.1	-1	1388184	1388768
NZ_CP071505.1_2055	NZ_CP071505.1_2072663-2083270:._4	NZ_CP071505.1	1	2077662	2078270
NZ_CP071506.1_32	NZ_CP071506.1_27860-38467:._7	NZ_CP071506.1	1	32859	33467
NZ_CP070872.1_1906	NZ_CP070872.1_1965588-1975838:._8	NZ_CP070872.1	-1	1970587	1970838
NZ_CP078098.1_40	NZ_CP078098.1_26038-36687:._8	NZ_CP078098.1	-1	31037	31687
NZ_LR698954.1_434	NZ_LR698954.1_434989-445638:._4	NZ_LR698954.1	1	439988	440638
NZ_CP185368.1_1776	NZ_CP185368.1_1876345-1886739:._9	NZ_CP185368.1	1	1881344	1881739
NZ_CP124275.1_20	NZ_CP124275.1_11115-21728:._7	NZ_CP124275.1	-1	16114	16728
NZ_CP070984.1_12	NZ_CP070984.1_6260-16867:._6	NZ_CP070984.1	1	11259	11867
NZ_CP191286.1_71	NZ_CP191286.1_60531-71135:._8	NZ_CP191286.1	-1	65530	66135
NZ_CP191287.1_30	NZ_CP191287.1_22483-33087:._6	NZ_CP191287.1	-1	27482	28087
NZ_CP031319.1_36	NZ_CP031319.1_24521-35113:._9	NZ_CP031319.1	-1	29520	30113
NZ_CP172923.1_1491	NZ_CP172923.1_1557727-1567851:._4	NZ_CP172923.1	-1	1562726	1562851
NZ_CP173033.1_19	NZ_CP173033.1_12586-23319:._5	NZ_CP173033.1	1	17585	18319
NZ_CP187452.1_2908	NZ_CP187452.1_3003921-3014525:._6	NZ_CP187452.1	-1	3008920	3009525
NZ_CP047615.1_6	NZ_CP047615.1_494-11080:._6	NZ_CP047615.1	-1	5493	6080
NZ_CP047615.1_22	NZ_CP047615.1_9292-19719:._11	NZ_CP047615.1	1	14291	14719
NZ_CP016089.1_2997	NZ_CP016089.1_3327275-3337873:._6	NZ_CP016089.1	-1	3332274	3332873
NZ_CP021061.1_1706	NZ_CP021061.1_1709054-1719616:._13	NZ_CP021061.1	1	1714053	1714616
NZ_CP021061.1_4420	NZ_CP021061.1_4320550-4331130:._8	NZ_CP021061.1	1	4325549	4326130
NZ_CP031066.1_72	NZ_CP031066.1_59414-70057:._7	NZ_CP031066.1	-1	64413	65057
NZ_CP073012.1_1341	NZ_CP073012.1_1455402-1466033:._6	NZ_CP073012.1	-1	1460401	1461033
NZ_CP073012.1_1372	NZ_CP073012.1_1483189-1493817:._6	NZ_CP073012.1	-1	1488188	1488817
NZ_CP073012.1_1386	NZ_CP073012.1_1495693-1506252:._8	NZ_CP073012.1	1	1500692	1501252
NZ_CP043844.1_22	NZ_CP043844.1_12713-23320:._6	NZ_CP043844.1	1	17712	18320
NZ_CP195882.1_26	NZ_CP195882.1_14121-24728:._8	NZ_CP195882.1	-1	19120	19728
NZ_CP087764.1_75	NZ_CP087764.1_60221-70822:._12	NZ_CP087764.1	1	65220	65822
NZ_CP068683.1_5	NZ_CP068683.1_1-10260:._5	NZ_CP068683.1	1	4649	5260
NZ_CP075899.1_21	NZ_CP075899.1_13739-24295:._6	NZ_CP075899.1	-1	18738	19295
NZ_CP035572.1_20	NZ_CP035572.1_15395-25990:._3	NZ_CP035572.1	-1	16755	16973
NZ_CP035572.1_22	NZ_CP035572.1_15395-25990:._5	NZ_CP035572.1	-1	18261	19427
NZ_CP035574.1_65	NZ_CP035574.1_57422-67939:._7	NZ_CP035574.1	-1	63424	64293
NZ_CP035575.1_20	NZ_CP035575.1_17151-27719:._3	NZ_CP035575.1	1	18793	21330
NZ_CP035575.1_22	NZ_CP035575.1_17151-27719:._5	NZ_CP035575.1	1	22150	22719
NZ_CP172890.1_454	NZ_CP172890.1_468862-479448:._7	NZ_CP172890.1	-1	473861	474448
NZ_CP126312.1_1882	NZ_CP126312.1_1784452-1795071:._5	NZ_CP126312.1	-1	1789451	1790071
NZ_CP071294.1_11	NZ_CP071294.1_5128-14510:._7	NZ_CP071294.1	1	9510	10127
NZ_CP196603.1_14	NZ_CP196603.1_8593-19200:._5	NZ_CP196603.1	-1	13592	14200
NZ_CP196603.1_33	NZ_CP196603.1_22031-32584:._8	NZ_CP196603.1	1	27030	27584
NZ_CP030324.1_34	NZ_CP030324.1_21239-31846:._8	NZ_CP030324.1	-1	26238	26846
NZ_CP147890.1_2342	NZ_CP147890.1_2410260-2420846:._8	NZ_CP147890.1	-1	2415259	2415846
NZ_CP169726.1_3522	NZ_CP169726.1_3918872-3929428:._6	NZ_CP169726.1	1	3923871	3924428
NZ_CP129531.1_433	NZ_CP129531.1_434762-445411:._4	NZ_CP129531.1	1	439761	440411
NZ_CP148720.1_9	NZ_CP148720.1_9608-20341:._3	NZ_CP148720.1	1	12003	12965
NZ_CP148722.1_9	NZ_CP148722.1_2446-13188:._7	NZ_CP148722.1	-1	7260	8072
NZ_CP047858.1_16	NZ_CP047858.1_8145-18755:._6	NZ_CP047858.1	1	13144	13755
NZ_CP063987.1_21	NZ_CP063987.1_13069-23700:._6	NZ_CP063987.1	-1	18068	18700
NZ_CP063987.1_28	NZ_CP063987.1_19588-30177:._6	NZ_CP063987.1	-1	24587	25177
NZ_CP063988.1_3	NZ_CP063988.1_1-6707:._3	NZ_CP063988.1	1	1153	1707
NZ_CP192822.1_31	NZ_CP192822.1_19221-29828:._6	NZ_CP192822.1	1	24220	24828
NZ_CP192615.1_3	NZ_CP192615.1_1-7699:._3	NZ_CP192615.1	1	2085	2699
NZ_CP030046.1_61	NZ_CP030046.1_48998-59608:._9	NZ_CP030046.1	1	53997	54608
NZ_CP021672.1_25	NZ_CP021672.1_17427-27743:._10	NZ_CP021672.1	-1	25858	26778
NZ_CP021675.1_30	NZ_CP021675.1_26708-37303:._2	NZ_CP021675.1	-1	27970	28407
NZ_CP083672.1_2	NZ_CP083672.1_1-6823:._2	NZ_CP083672.1	1	1215	1823
NZ_CP121192.1_714	NZ_CP121192.1_715430-726025:._6	NZ_CP121192.1	1	720429	721025
NZ_CP014914.1_32	NZ_CP014914.1_26023-36606:._7	NZ_CP014914.1	1	31022	31606
NZ_CP080457.1_637	NZ_CP080457.1_662773-673380:._9	NZ_CP080457.1	-1	667772	668380
NZ_CP080457.1_642	NZ_CP080457.1_667931-678481:._6	NZ_CP080457.1	1	672930	673481
NZ_CP151972.1_6090	NZ_CP151972.1_6841912-6852519:._14	NZ_CP151972.1	1	6846911	6847519
NZ_JBRYRE010000002.1_1	NZ_JBRYRE010000002.1_1-5907:._1	NZ_JBRYRE010000002.1	1	353	907
NZ_CP171119.1_689	NZ_CP171119.1_742504-753111:._8	NZ_CP171119.1	-1	747503	748111
NZ_CP171120.1_15	NZ_CP171120.1_6487-17094:._7	NZ_CP171120.1	1	11486	12094
NZ_CP047644.1_3074	NZ_CP047644.1_3171548-3182185:._5	NZ_CP047644.1	1	3176547	3177185
NZ_CP065994.1_1307	NZ_CP065994.1_1283210-1293793:._7	NZ_CP065994.1	1	1288209	1288793
NZ_CP070264.2_25	NZ_CP070264.2_11440-22035:._10	NZ_CP070264.2	-1	16054	16401
NZ_CP070265.2_46	NZ_CP070265.2_29057-39364:._9	NZ_CP070265.2	-1	34056	34364
NZ_CP070265.2_50	NZ_CP070265.2_34198-44784:._5	NZ_CP070265.2	-1	39197	39784
NZ_CP070266.2_46	NZ_CP070266.2_30709-41289:._7	NZ_CP070266.2	-1	35708	36289
NZ_CP070266.2_50	NZ_CP070266.2_30709-41289:._11	NZ_CP070266.2	1	39307	39987
NZ_CP030102.1_29	NZ_CP030102.1_17907-28505:._9	NZ_CP030102.1	-1	22906	23505
NZ_CP012980.1_16	NZ_CP012980.1_9555-20162:._6	NZ_CP012980.1	1	14554	15162
NZ_CP139200.1_1307	NZ_CP139200.1_1486632-1497365:._10	NZ_CP139200.1	-1	1491631	1492365
NZ_CP139201.1_22	NZ_CP139201.1_18544-29277:._5	NZ_CP139201.1	1	23543	24277
NZ_CP021933.1_16	NZ_CP021933.1_13191-23744:._5	NZ_CP021933.1	1	18190	18744
NZ_CP066066.1_1311	NZ_CP066066.1_1352934-1363529:._6	NZ_CP066066.1	-1	1357933	1358529
NZ_CP129098.1_31	NZ_CP129098.1_23580-34160:._7	NZ_CP129098.1	-1	28579	29160
NZ_CP183316.1_8	NZ_CP183316.1_754-11361:._7	NZ_CP183316.1	1	5753	6361
NZ_AP023035.1_27	NZ_AP023035.1_15214-25821:._6	NZ_AP023035.1	1	20213	20821
NZ_CP121351.1_367	NZ_CP121351.1_366355-376905:._7	NZ_CP121351.1	1	371354	371905
NZ_CP047414.1_37	NZ_CP047414.1_27230-37813:._8	NZ_CP047414.1	-1	32229	32813
NZ_CM142698.1_16	NZ_CM142698.1_10660-21243:._7	NZ_CM142698.1	1	18216	18983
NZ_CP019166.1_35	NZ_CP019166.1_24553-35160:._6	NZ_CP019166.1	-1	29552	30160
NZ_CP019166.1_41	NZ_CP019166.1_24553-35160:._12	NZ_CP019166.1	1	34347	34901
NZ_CP190358.1_27	NZ_CP190358.1_15422-26029:._8	NZ_CP190358.1	1	20421	21029
NZ_CM143646.1_399	NZ_CM143646.1_376602-387203:._9	NZ_CM143646.1	-1	381601	382203
NZ_CM143646.1_3148	NZ_CM143646.1_3357887-3368230:._6	NZ_CM143646.1	1	3362886	3363230
NZ_CP150736.1_1	NZ_CP150736.1_1-5177:._1	NZ_CP150736.1	-1	1	177
NZ_CP150736.1_26	NZ_CP150736.1_14972-25579:._7	NZ_CP150736.1	-1	19971	20579
NZ_CP131669.1_37	NZ_CP131669.1_22526-33133:._7	NZ_CP131669.1	1	27525	28133
NZ_CP185265.1_1142	NZ_CP185265.1_1181269-1191855:._9	NZ_CP185265.1	1	1186268	1186855
NZ_CP094329.1_2849	NZ_CP094329.1_2931471-2942120:._6	NZ_CP094329.1	-1	2936470	2937120
NZ_JBRDFE010000002.1_143	NZ_JBRDFE010000002.1_128553-139148:._7	NZ_JBRDFE010000002.1	1	133552	134148
NZ_JBRDFE010000002.1_198	NZ_JBRDFE010000002.1_184104-194774:._6	NZ_JBRDFE010000002.1	1	189103	189774
